,left_ax
32426,-0.91383743
32427,-0.89234704
32428,-0.87245405
32429,-0.85047704
32430,-0.8263292999999999
32431,-0.8022335999999999
32432,-0.77848697
32433,-0.75510526
32434,-0.7368346
32435,-0.7177946999999999
32436,-0.69432944
32437,-0.66700757
32438,-0.6344104
32439,-0.59291977
32440,-0.54779834
32441,-0.49979892
32442,-0.45069087
32443,-0.406016
32444,-0.37056157
32445,-0.34560215
32446,-0.33048522
32447,-0.32817462
32448,-0.3418384
32449,-0.36375073
32450,-0.38984326
32451,-0.41808468
32452,-0.44970602
32453,-0.48548305
32454,-0.5241235
32455,-0.55926466
32456,-0.5874518
32457,-0.6112565
32458,-0.63125306
32459,-0.64520633
32460,-0.63962865
32461,-0.6282941
32462,-0.61370516
32463,-0.5952231
32464,-0.57277304
32465,-0.54966545
32466,-0.52769625
32467,-0.50896513
32468,-0.49402547
32469,-0.4829899
32470,-0.47558072
32471,-0.47119927
32472,-0.47273254
32473,-0.47265273
32474,-0.47051165
32475,-0.46925625
32476,-0.47443554
32477,-0.48366857
32478,-0.4943438
32479,-0.50474036
32480,-0.5146009
32481,-0.5253379
32482,-0.53529674
32483,-0.5484415
32484,-0.5589491999999999
32485,-0.5670568
32486,-0.57562137
32487,-0.58557916
32488,-0.59697336
32489,-0.6069135
32490,-0.61661303
32491,-0.6275966
32492,-0.640744
32493,-0.6544285
32494,-0.6674785
32495,-0.6803569
32496,-0.691194
32497,-0.69777465
32498,-0.700592
32499,-0.6951086
32500,-0.68060964
32501,-0.6620742
32502,-0.6426352
32503,-0.62274003
32504,-0.6010058000000001
32505,-0.58384806
32506,-0.5676144000000001
32507,-0.55206025
32508,-0.5371679
32509,-0.5224055999999999
32510,-0.5127473
32511,-0.5034158
32512,-0.49729726
32513,-0.49046436
32514,-0.47877344
32515,-0.46508926
32516,-0.4521795
32517,-0.4368849
32518,-0.4186233
32519,-0.40020055
32520,-0.3847199
32521,-0.36459565
32522,-0.35171682
32523,-0.34490046
32524,-0.34009078
32525,-0.33464697
32526,-0.32897243
32527,-0.33017972
32528,-0.3364430999999999
32529,-0.3487198
32530,-0.36916023
32531,-0.39676723
32532,-0.42373374
32533,-0.40181318
32534,-0.37802866
32535,-0.3830826
32536,-0.4195882000000001
32537,-0.4680544
32538,-0.48978588
32539,-0.5104006
32540,-0.5598918
32541,-0.62650704
32542,-0.686394
32543,-0.7133714
32544,-0.7057233
32545,-0.682801
32546,-0.6535238
32547,-0.6156189000000001
32548,-0.5659784000000001
32549,-0.50468445
32550,-0.43425107
32551,-0.35384268
32552,-0.27140358
32553,-0.18702899
32554,-0.09849563
32555,-0.007948017
32556,0.07917011
32557,0.15602048
32558,0.2136299
32559,0.2495479
32560,0.2674591
32561,0.27269194
32562,0.25863463
32563,0.22447841
32564,0.1732503
32565,0.110658444
32566,0.043235574
32567,-0.040068235
32568,-0.12338997
32569,-0.20473546
32570,-0.28723454
32571,-0.3640043
32572,-0.40023184
32573,-0.45176077
32574,-0.4736011
32575,-0.4606242
32576,-0.42409617
32577,-0.37594643
32578,-0.28378907
32579,-0.15453196
32580,0.00054945855
32581,0.17379966
32582,0.35809946
32583,0.54688525
32584,0.7239788
32585,0.86857194
32586,0.99356616
32587,1.0985383999999998
32588,1.1753697
32589,1.208776
32590,1.1916467
32591,1.1532165
32592,1.0888747
32593,0.9973912
32594,0.8794898999999999
32595,0.7293101
32596,0.56621337
32597,0.39636424
32598,0.24115512
32599,0.1495232
32600,0.21884581
32601,0.31845826
32602,0.39105582
32603,0.43557337
32604,-0.063995846
32605,-1.4898298
32606,0.8266037
32607,0.2541751
32608,-0.6811362
32609,-1.0372013
32610,-0.7287229000000001
32611,-0.7574045
32612,-0.7622462
32613,-0.20547543
32614,-0.17225298
32615,-0.6162356999999999
32616,-0.39369985
32617,-0.46938905
32618,-1.1294110000000002
32619,-0.2907839
32620,0.7726387
32621,0.35438254
32622,-0.36385128
32623,-0.8871628
32624,-1.1398258999999995
32625,-1.0669498
32626,-0.62417847
32627,0.2042992
32628,0.7643993
32629,0.94146365
32630,0.9391215
32631,0.74951375
32632,0.32621288
32633,-0.10123193
32634,-0.20598562
32635,-0.18321142
32636,-0.10319556
32637,0.009127896
32638,0.1776319999999999
32639,0.35269073
32640,0.32747233
32641,0.31993055
32642,0.32572347
32643,0.25986525
32644,0.18338495
32645,0.12238343
32646,0.1029782
32647,0.07111183
32648,-0.0071767373
32649,-0.12574564
32650,-0.17967178
32651,-0.19345883
32652,-0.18657693
32653,-0.1869398
32654,-0.19971803
32655,-0.19334
32656,-0.1579213
32657,-0.115304425
32658,-0.09397747
32659,-0.08435445
32660,-0.07314456
32661,-0.08119512
32662,-0.09079339
32663,-0.100753635
32664,-0.13396403
32665,-0.19429252
32666,-0.26198563
32667,-0.27003428
32668,-0.26033506
32669,-0.24036048
32670,-0.20724948
32671,-0.16283487
32672,-0.11795501
32673,-0.11513761
32674,-0.12681422
32675,-0.14356649
32676,-0.14291781
32677,-0.12287591
32678,-0.13213189
32679,-0.16165762
32680,-0.17896536
32681,-0.19898927
32682,-0.22858936
32683,-0.2592996
32684,-0.24279769
32685,-0.23485865
32686,-0.3282677
32687,-0.47918746
32688,-0.49973482
32689,-0.15946153
32690,0.12830907
32691,0.23104545
32692,0.036165677
32693,-0.21104681
32694,-0.3145691
32695,-0.32839054
32696,-0.12916026
32697,-0.07803394
32698,-0.13653924
32699,-0.18428631
32700,-0.13476738
32701,-0.11424063
32702,-0.078805126
32703,-0.08176195
32704,-0.088946745
32705,-0.087211005
32706,-0.08358932
32707,-0.065477885
32708,-0.1573846
32709,-0.17548265
32710,-0.14035301
32711,-0.096383326
32712,-0.06359583
32713,-0.015700072
32714,0.038170595
32715,0.03513265
32716,-0.018236045
32717,-0.07551377
32718,-0.061829578
32719,-0.08738564
32720,-0.07589732
32721,0.012534675
32722,0.08519224
32723,0.029702935
32724,0.025275597
32725,-0.026532322
32726,-0.20120338
32727,-0.38968667
32728,-0.49935466
32729,-0.49965167
32730,-0.44411582
32731,-0.24696772
32732,-0.09071957
32733,0.00920194
32734,0.10007441
32735,0.251808
32736,0.17815317
32737,-0.14242187
32738,-0.2583519
32739,-0.26866361
32740,-0.4684583
32741,-0.7968864
32742,-0.5027031
32743,-0.5653431999999999
32744,-0.7107891
32745,-0.74696845
32746,-0.7028352
32747,-0.89922297
32748,-0.8959636999999999
32749,-0.8601651
32750,-0.84732956
32751,-0.8453513
32752,-0.7810125
32753,-0.75042033
32754,-0.6962896
32755,-0.7069914
32756,-0.64275074
32757,-0.43900833
32758,-0.4852882000000001
32759,-0.24764787
32760,-0.071941674
32761,-0.05020079
32762,-0.08304721
32763,0.0039886995
32764,0.104620665
32765,0.16974235
32766,0.16672112
32767,0.11636647
32768,0.051103227
32769,0.00041021252
32770,-0.04989402
32771,-0.1379518
32772,-0.25673848
32773,-0.38756627
32774,-0.5127263
32775,-0.62662715
32776,-0.71787673
32777,-0.79293615
32778,-0.85725236
32779,-0.91131973
32780,-0.95264596
32781,-0.97800523
32782,-1.0044757
32783,-1.0275955
32784,-1.0416508
32785,-1.0471487
32786,-1.0500963
32787,-1.048503
32788,-1.040665
32789,-1.0276769
32790,-1.011096
32791,-0.9931315
32792,-0.97719526
32793,-0.95499414
32794,-0.93312615
32795,-0.9095351
32796,-0.8846345999999999
32797,-0.8626224
32798,-0.8367293
32799,-0.81051975
32800,-0.78468424
32801,-0.76392806
32802,-0.752127
32803,-0.7413725
32804,-0.72810596
32805,-0.715367
32806,-0.70158446
32807,-0.6847059
32808,-0.663192
32809,-0.63888925
32810,-0.6176788000000001
32811,-0.5986781
32812,-0.58100873
32813,-0.5635984
32814,-0.54368275
32815,-0.52376527
32816,-0.4963357
32817,-0.4623231
32818,-0.42360646
32819,-0.37978742
32820,-0.33984685
32821,-0.30090272
32822,-0.26644745
32823,-0.24031644
32824,-0.22615317
32825,-0.228942
32826,-0.24899921
32827,-0.2780776
32828,-0.311703
32829,-0.3484361
32830,-0.39304715
32831,-0.43463534
32832,-0.47260368
32833,-0.5106523000000001
32834,-0.5480082
32835,-0.5802031
32836,-0.6124054
32837,-0.64425755
32838,-0.6710795999999999
32839,-0.69311416
32840,-0.7121633
32841,-0.7301894
32842,-0.7414586999999999
32843,-0.7443559000000001
32844,-0.74185055
32845,-0.73460525
32846,-0.72307444
32847,-0.71019655
32848,-0.70114046
32849,-0.6994097
32850,-0.6961997
32851,-0.6898613
32852,-0.6849105999999999
32853,-0.6824954000000001
32854,-0.6743655
32855,-0.6671418
32856,-0.6579096
32857,-0.6469414000000001
32858,-0.64050245
32859,-0.63406354
32860,-0.62695915
32861,-0.62291926
32862,-0.62332183
32863,-0.6277234
32864,-0.63376135
32865,-0.6449003000000001
32866,-0.6601578
32867,-0.6744453
32868,-0.68556476
32869,-0.6942183000000001
32870,-0.7042791
32871,-0.7073634
32872,-0.7092149
32873,-0.70866644
32874,-0.70452136
32875,-0.69677377
32876,-0.6875166
32877,-0.6755226
32878,-0.66535544
32879,-0.6570144
32880,-0.64885414
32881,-0.638792
32882,-0.6295350000000001
32883,-0.6212295999999999
32884,-0.614568
32885,-0.6089328
32886,-0.6033590999999999
32887,-0.5981274999999999
32888,-0.59063065
32889,-0.5847342
32890,-0.5797088
32891,-0.5736723000000001
32892,-0.56485206
32893,-0.5563998
32894,-0.5465401
32895,-0.5335458000000001
32896,-0.5190555
32897,-0.50504404
32898,-0.49235758
32899,-0.4714288
32900,-0.46227175
32901,-0.45389998
32902,-0.4458007000000001
32903,-0.44164497
32904,-0.44446236
32905,-0.44689235
32906,-0.44991085
32907,-0.4511837
32908,-0.4511736
32909,-0.45229557
32910,-0.45591787
32911,-0.47402784
32912,-0.46912456
32913,-0.43906733
32914,-0.40225264
32915,-0.39226845
32916,-0.4296996
32917,-0.44252595
32918,-0.4289419
32919,-0.41483
32920,-0.4227201
32921,-0.44767419
32922,-0.43963784
32923,-0.39250997
32924,-0.33369407
32925,-0.2734016
32926,-0.20936345
32927,-0.13490531
32928,-0.057838842
32929,0.02431366
32930,0.105008416
32931,0.1834941
32932,0.2647881
32933,0.33888385
32934,0.40837544
32935,0.47593647
32936,0.54032636
32937,0.5973725999999999
32938,0.6368096999999999
32939,0.65082216
32940,0.6510618
32941,0.63417023
32942,0.6003101
32943,0.5554756999999999
32944,0.5020949
32945,0.4308622
32946,0.3544876
32947,0.2727256
32948,0.18368359
32949,0.10719766
32950,0.041111678
32951,-0.0157536289999999
32952,-0.062823154
32953,-0.09952293
32954,-0.125416
32955,-0.12661107
32956,-0.1083563
32957,-0.08138545
32958,-0.045822076
32959,0.0039712014
32960,0.06810784
32961,0.14793672
32962,0.24346274
32963,0.3541952
32964,0.47084516
32965,0.56804603
32966,0.6423281
32967,0.69481134
32968,0.7260049
32969,0.7347680999999999
32970,0.7200885
32971,0.69140697
32972,0.6589996
32973,0.6276762
32974,0.5717455
32975,0.5110021
32976,0.6089996999999999
32977,0.64266753
32978,0.64261615
32979,0.71390605
32980,0.3730835
32981,-0.8960519
32982,1.5163913999999998
32983,0.6331817
32984,-0.08203587
32985,-0.09921629
32986,0.12387545
32987,-0.25920305
32988,-0.38316858
32989,-0.06922223
32990,-0.55689704
32991,-1.1389469
32992,-1.0299612
32993,-2.0434194
32994,-1.9426001
32995,-0.24546027
32996,0.44171897
32997,-0.24536762
32998,-0.832609
32999,-1.2141565
33000,-1.3045961
33001,-0.7302529000000001
33002,0.27379864
33003,1.246975
33004,1.6699311999999995
33005,1.7608929
33006,1.0396611999999998
33007,0.21302249
33008,-0.4189698000000001
33009,-0.7457343000000001
33010,-0.74090457
33011,-0.42883515
33012,-0.14905976
33013,0.24395137
33014,0.6160300999999999
33015,0.69629043
33016,0.43386996
33017,0.14497948
33018,0.023212377
33019,0.04983648
33020,0.11714143
33021,0.081190206
33022,0.037324917
33023,0.016035484
33024,0.011812568
33025,0.022218037
33026,0.03643905
33027,0.028792
33028,-0.023128614
33029,-0.0601516
33030,-0.079036005
33031,-0.06968911
33032,-0.030366344
33033,0.0014300002
33034,0.044545457
33035,0.036475178
33036,-0.020379731
33037,-0.09717547
33038,-0.15251857
33039,-0.17223783
33040,-0.17611262
33041,-0.19158946
33042,-0.202535
33043,-0.20266013
33044,-0.21300484
33045,-0.20294164
33046,-0.1971318
33047,-0.1985803
33048,-0.21637957
33049,-0.24749178
33050,-0.25071123
33051,-0.2334017
33052,-0.22313672
33053,-0.2282545
33054,-0.2260404
33055,-0.19041047
33056,-0.19121552
33057,-0.18803573
33058,-0.16200225
33059,-0.16553855
33060,-0.2454722
33061,-0.40128076
33062,-0.26767272
33063,0.12412407
33064,0.20459759
33065,0.02498665
33066,-0.18968064
33067,-0.2987517
33068,-0.25600448
33069,-0.17638598
33070,-0.15795751
33071,-0.2230089
33072,-0.3056062
33073,-0.17156442
33074,-0.17716451
33075,-0.17370878
33076,-0.16907942
33077,-0.17288357
33078,-0.1829952
33079,-0.22847024
33080,-0.22188368
33081,-0.23001583
33082,-0.25300506
33083,-0.26142174
33084,-0.20873104
33085,-0.15922533
33086,-0.117775165
33087,-0.07053213
33088,-0.029274385
33089,-0.017474655
33090,-0.058925346
33091,-0.112997144
33092,-0.13182043
33093,-0.10341355
33094,-0.025112988
33095,0.07925335
33096,0.04705452
33097,0.07522314
33098,0.04394071
33099,-0.06450311
33100,-0.22610086
33101,-0.38671774
33102,-0.44467434
33103,-0.40767014
33104,-0.2938129
33105,-0.13634916
33106,-0.009514222
33107,-0.06545252
33108,0.11444662
33109,0.17762938
33110,0.03102687
33111,-0.14306273
33112,-0.107291944
33113,-0.15357777
33114,-0.52891296
33115,-0.5521108
33116,-0.4855906
33117,-0.56309205
33118,-0.7891203
33119,-0.65670556
33120,-0.7387888000000001
33121,-0.83255666
33122,-0.8336107
33123,-0.7532303000000001
33124,-0.7612800000000001
33125,-0.74813265
33126,-0.7538204000000001
33127,-0.7391241999999999
33128,-0.74469817
33129,-0.8086992
33130,-0.6242802
33131,-0.53185755
33132,-0.20658097
33133,-0.018912738
33134,-0.1679696
33135,-0.20262647
33136,-0.14329225
33137,-0.09080268
33138,-0.07884726
33139,-0.11306118
33140,-0.17493357
33141,-0.22353908
33142,-0.24233665
33143,-0.25413755
33144,-0.27652723
33145,-0.32138914
33146,-0.38989902
33147,-0.4652272
33148,-0.5423684
33149,-0.6182605999999999
33150,-0.6908155
33151,-0.75891495
33152,-0.8190742
33153,-0.86772907
33154,-0.9101109
33155,-0.9460605
33156,-0.9742277
33157,-0.9949448
33158,-1.0060767
33159,-1.0100205
33160,-1.0078095
33161,-1.0007377
33162,-0.9903019
33163,-0.9767579
33164,-0.96225595
33165,-0.94637036
33166,-0.9276888
33167,-0.9051819
33168,-0.8812774999999999
33169,-0.8591681000000001
33170,-0.8388726999999999
33171,-0.81989104
33172,-0.8016544
33173,-0.783728
33174,-0.7632017
33175,-0.7448956
33176,-0.7336651
33177,-0.7259114999999999
33178,-0.71657515
33179,-0.71134347
33180,-0.7125253
33181,-0.7220148000000001
33182,-0.7359340999999999
33183,-0.7514685000000001
33184,-0.7668295
33185,-0.7744767
33186,-0.7782492
33187,-0.76813805
33188,-0.74507445
33189,-0.7110435
33190,-0.66564935
33191,-0.6076927
33192,-0.5474446
33193,-0.48208076
33194,-0.4107010999999999
33195,-0.3370992
33196,-0.27511647
33197,-0.22514285
33198,-0.19676957
33199,-0.19058128
33200,-0.2017398
33201,-0.22344935
33202,-0.25765982
33203,-0.30381972
33204,-0.35352644
33205,-0.4055805
33206,-0.46027058
33207,-0.51802015
33208,-0.57195324
33209,-0.6272394
33210,-0.677495
33211,-0.72192585
33212,-0.7598427
33213,-0.7868092
33214,-0.7978748
33215,-0.80250335
33216,-0.7996605999999999
33217,-0.7900206999999999
33218,-0.77538204
33219,-0.7572706
33220,-0.7369248
33221,-0.717832
33222,-0.70394754
33223,-0.69179827
33224,-0.6728111
33225,-0.6579191
33226,-0.6433748
33227,-0.6283635000000001
33228,-0.6106039000000001
33229,-0.5932970999999999
33230,-0.5884068
33231,-0.57874846
33232,-0.56232744
33233,-0.549417
33234,-0.54046226
33235,-0.53279567
33236,-0.52917325
33237,-0.5309039000000001
33238,-0.5352908000000001
33239,-0.54200125
33240,-0.5504285
33241,-0.55932397
33242,-0.56495804
33243,-0.5770209
33244,-0.59125966
33245,-0.60671103
33246,-0.62280834
33247,-0.63884556
33248,-0.6533366
33249,-0.6605209
33250,-0.6634435000000001
33251,-0.66304135
33252,-0.6602992
33253,-0.65788424
33254,-0.65350723
33255,-0.64631855
33256,-0.6393755999999999
33257,-0.6317078
33258,-0.62094176
33259,-0.6108809000000001
33260,-0.59824806
33261,-0.58311343
33262,-0.56897736
33263,-0.55668306
33264,-0.54380345
33265,-0.5309225999999999
33266,-0.52009714
33267,-0.5052726
33268,-0.48984647
33269,-0.47611022
33270,-0.459208
33271,-0.440087
33272,-0.4225087000000001
33273,-0.4066927
33274,-0.39052942
33275,-0.3721254000000001
33276,-0.36017445
33277,-0.3510111
33278,-0.34742612
33279,-0.34883025
33280,-0.3558425
33281,-0.37337053
33282,-0.3943938
33283,-0.41819552
33284,-0.4420587
33285,-0.45452666
33286,-0.44253623
33287,-0.4349675
33288,-0.46701548
33289,-0.50207376
33290,-0.51593536
33291,-0.50424343
33292,-0.5050401
33293,-0.5436837
33294,-0.58113885
33295,-0.5968741
33296,-0.58245474
33297,-0.54229516
33298,-0.49608603
33299,-0.44232273
33300,-0.37786454
33301,-0.30480674
33302,-0.22668922
33303,-0.14383139
33304,-0.07423647
33305,-0.0068283286
33306,0.06123069
33307,0.12904894
33308,0.19218022
33309,0.24716023
33310,0.2801426
33311,0.29548857
33312,0.2944737
33313,0.2770424
33314,0.2407921
33315,0.19558291
33316,0.14372283
33317,0.08752762
33318,0.030622842
33319,-0.02196
33320,-0.056573745
33321,-0.091821425
33322,-0.11867488
33323,-0.13409424
33324,-0.13793787
33325,-0.12707077
33326,-0.08413054
33327,-0.01250466
33328,0.07971941
33329,0.18195394
33330,0.28474575
33331,0.3934029000000001
33332,0.49115714
33333,0.57215774
33334,0.6399712
33335,0.6993255
33336,0.75270545
33337,0.8002038
33338,0.81433624
33339,0.80508095
33340,0.7777166999999999
33341,0.73361856
33342,0.6676194000000001
33343,0.5934861
33344,0.532604
33345,0.49248046
33346,0.47090012
33347,0.46154106
33348,0.4736169
33349,0.6740628000000001
33350,1.0342978
33351,1.2332809
33352,1.2427078
33353,1.3753501
33354,0.72541946
33355,1.8290796
33356,1.2362274
33357,-0.011981364
33358,-0.31633165
33359,-0.07524834
33360,-0.5181482
33361,-0.47532472
33362,-0.07843009
33363,0.10231063
33364,-0.3149157
33365,-0.05689533
33366,-0.4024277
33367,-1.5314192
33368,-0.9978428
33369,0.56965584
33370,-0.12121656
33371,-0.38400587
33372,-0.71593434
33373,-0.8893193000000001
33374,-0.8351316999999999
33375,-0.4884236
33376,0.26065788
33377,0.8494940000000001
33378,1.1645823
33379,1.2067806
33380,0.95093745
33381,0.44725507
33382,-0.0074952003
33383,-0.27265444
33384,-0.3322272999999999
33385,-0.26447648
33386,-0.10996296
33387,0.13340744
33388,0.49161944
33389,0.6208638000000001
33390,0.5026572
33391,0.29195005
33392,0.14785364
33393,0.15902762
33394,0.15741771
33395,0.061184216
33396,-0.010274121
33397,-0.04271445
33398,-0.06842148
33399,-0.13401821
33400,-0.18471774
33401,-0.18714932
33402,-0.19548164
33403,-0.21594681
33404,-0.22384544
33405,-0.2109659
33406,-0.1822963
33407,-0.15436524
33408,-0.12818214
33409,-0.099615104
33410,-0.06553254
33411,-0.075594455
33412,-0.11302555
33413,-0.15451673
33414,-0.18256722
33415,-0.1990174
33416,-0.237656
33417,-0.25375542
33418,-0.2210434
33419,-0.19390765
33420,-0.17712428
33421,-0.1513443
33422,-0.10948676
33423,-0.13139616
33424,-0.14617828
33425,-0.14344108
33426,-0.13551326
33427,-0.14568405
33428,-0.16540582
33429,-0.17808558
33430,-0.15855962
33431,-0.14451224
33432,-0.1620346
33433,-0.1961659
33434,-0.19576347
33435,-0.24113609
33436,-0.3482779
33437,-0.42435688
33438,-0.37844813
33439,-0.24321607
33440,0.1600945
33441,0.3000471
33442,0.1140224
33443,-0.1990053
33444,-0.34600762
33445,-0.41121024
33446,-0.20726714
33447,-0.11040499
33448,-0.16105375
33449,-0.24360834
33450,-0.15599428
33451,-0.16243322
33452,-0.14763811
33453,-0.17098439
33454,-0.19427896
33455,-0.18091828
33456,-0.16562384
33457,-0.15311016
33458,-0.17338625
33459,-0.1880005
33460,-0.17518294
33461,-0.13337602
33462,-0.09192534
33463,-0.04005175
33464,0.023287987
33465,0.041956224
33466,0.0036876888
33467,-0.053897228
33468,-0.07780158
33469,-0.07113694
33470,-0.044367414
33471,0.028074786
33472,0.14779516
33473,0.18962778
33474,0.17028238
33475,0.117543034
33476,0.0060513527
33477,-0.14752723
33478,-0.2719024
33479,-0.3535652
33480,-0.347276
33481,-0.25324315
33482,-0.087638475
33483,0.0772529
33484,-0.062189147
33485,0.13648807
33486,0.25224426
33487,0.11140857
33488,-0.15025297
33489,0.008296
33490,-0.10125158
33491,-0.44202277
33492,-0.49480402
33493,-0.39929298
33494,-0.59494716
33495,-0.751899
33496,-0.62616765
33497,-0.70372957
33498,-0.8295001000000001
